genre,track_name,track_id,artists_track,album_name,release_date,popularity,duration_ms
R&B,She Came II Give It II U (feat. Nicki Minaj),0kF6MdXhjQeYhZ2kogCIsx,"USHER, Nicki Minaj",She Came II Give It II U (feat. Nicki Minaj),2014-07-08,49,242560
R&B,Good Kisser,3CX3WMBg6lzWk72bYL29vP,USHER,Good Kisser,2014-05-05,57,249626
R&B,The Birds Pt. 1,5SF1kcOiOmtZFUIQNGC4TC,The Weeknd,Thursday (Original),2011-08-18,57,214515
R&B,Little More (Royalty),4lvQiZUhHgG8Oldd8S97hd,Chris Brown,Royalty (Deluxe Version),2015-12-18,53,260453
R&B,Babylon (feat. Kendrick Lamar),6Aj2H0Z0v0JgnSfPEwCgW0,"SZA, Kendrick Lamar",Z,2014-04-08,56,234284
R&B,How Many Drinks?,4LiQ8uAynrXFWY0vimnAa1,Miguel,Kaleidoscope Dream (Deluxe Version),2012,58,272946
R&B,Came To Do (feat. Akon),3fLXPbXiezgmbJEEOkT8ve,"Chris Brown, Akon",X (Expanded Edition),2014-09-16,58,228360
R&B,Don't,7lxWzjZCSkXndL8eYKfFWU,Bryson Tiller,Don't,2015-05-20,52,200213
R&B,New Order,69ctEZ33ya1blxK998piPv,"Dabeull, HolyBrune",Fonk Delight,2014-10-20,48,215507
R&B,Sexual Healing,7pwTNqKRrJlb0wd476AFO5,Marvin Gaye,80s 100 Hits,2010-03-01,47,236693
R&B,Sinner's Prayer,5LyQlpzXwNoxcghdA4pn9h,"Beth Hart, Joe Bonamassa",Don't Explain,2011-09-27,40,268000
R&B,Feel This Song,2NIElHfjRffwXSJItzdJzZ,Funky Destination,Gonna Give Ya Something To Funk On,2014-07-15,39,233948
R&B,Vixen,3HBZIY3FVzXu6YjhExNqWe,Miguel,All I Want Is You,2010-11-26,62,181533
R&B,Super People,468C9SvUsVc5o0rFvWJiVD,Sunlightsquare,Super People / Papa Was a Rolling Stone,2015-07-31,42,266980
R&B,Sister,5LCuFER5mMzL0fGNpClksf,The Black Keys,El Camino,2011-12-06,46,205186
R&B,Add the Bassline,1oQbDSv5togt85za7IsTsc,Jordan Rakei,Groove Curse,2014-08-15,47,158145
R&B,Uma Brasileira,0DXPVnwjHHd5Bsk2MyoSAg,"Os Paralamas Do Sucesso, Djavan",Welcome To COPACABANA - The Brazilian Melting Pop,2014-01-01,48,217533
R&B,The Party,4FlQT8wo9ZCgZscCmZXxF3,Mister T.,Play It Loud,2013-03-20,39,217338
R&B,Different Shades of Blue,7yeTSrPYItz4RqMKvkB2lW,Joe Bonamassa,Different Shades of Blue,2014-09-22,39,279226
R&B,Alright,3fVoaJNF8ALQlL0MG5XpWa,Jordan Rakei,Groove Curse,2014-08-15,46,275826
R&B,Rush Hour,6weC83GqHT1ld8agSk1ol5,King King,Reaching for the Light,2015,42,317186
R&B,Jammin' in the Basement,7J2O3JVavVbboUQ2ODhw84,Judith Hill,Back in Time,2015-10-23,38,212374
R&B,Simple Road,7qIboowr1raAt63otuz50Y,Juzzie Smith,Rise and Shine,2015-06-01,46,252813
R&B,Southern Boy,5QrzBVrQyiDd0eMhcEBrGh,John The Conqueror,John The Conqueror,2012-10-16,45,204880
R&B,Black Snake,2KSO6NxSjtP2fMDbHHpzwF,Black Joe Lewis & The Honeybears,Scandalous (Deluxe Version),2011-01-01,41,182880
R&B,"Palace/Curse (feat. Tyler, The Creator & Steve Lacy)",300DUx4tdtCdGEUXR032jA,"The Internet, Tyler, The Creator, Steve Lacy",Ego Death,2015-06-26,61,440013
R&B,Rock And Roll Records,4d4O5xw8aIgj2VAIDizE5I,"Eric Clapton, Tom Petty",Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,2014-01-01,38,139373
R&B,Darlin' (I Think About You),1NQFeJQOvirHNJ4lp17XUZ,Delegation,The Best of Delegation,2010-01-14,43,298200
R&B,Dust Bowl,1i7QbG73o4liXhmbtaT7Z3,Joe Bonamassa,Dust Bowl,2011-03-22,45,273040
R&B,Love & Soulsaving - Original Mix,1x8qfecQ6n3Wa4mS10vx0D,OOFT!,The Pitch Down Jamz EP,2012-10-01,42,343826
R&B,Run Around - Renegades Of Jazz Remix,5Q1gQ5Hg7IDbnsSVellHoL,"Mop Mop, Anthony Joseph, Fred Wesley, Renegades Of Jazz",Isle Of Magic - Remixed,2014-06-02,37,331740
R&B,"Whiskey, Beer & Wine",3Ug51eYATZ487NwOaTbpAJ,Buddy Guy,Born To Play Guitar,2015-07-31,44,270280
R&B,Chartreuse,6Q1zqRC5160b9hIlSaZndu,ZZ Top,La Futura (Deluxe Version),2012-09-11,43,177400
R&B,TR 707,6WXsJyNs33uC2GlX4lTN3t,"Dabeull, HolyBrune",Fonk Delight,2014-10-20,49,206073
R&B,Hell of a Season,2ONpXycQzFmWiutUm7vpIC,The Black Keys,El Camino,2011-12-06,45,225013
R&B,The Inside Man,2xN272xZVmsrEDi6u0uqZa,Funky Destination,Revolution Is Only Solution,2013-01-28,40,242086
R&B,The Brazilian Hipster - Digitally Remastered,3sIVBXZR9GSIuFtq5axSmG,Fort Knox Five,10 Years of Fort Knox Five,2013-04-30,41,240641
R&B,#Beautiful,1ahAuX3F6tDdNRfMdiLsv6,"Mariah Carey, Miguel",Me. I Am Mariah…The Elusive Chanteuse,2014-05-23,59,199946
R&B,Warm Winds (feat. Isaiah Rashad),0Kz9aGVgFvndWkcaiylIt5,"SZA, Isaiah Rashad",Z,2014-04-08,56,350911
R&B,Lowkey,4M10NvfwzXoBjGTT7DXyK6,Rochelle Jordan,1021,2014-11-14,56,223573
R&B,coffee,6vMpPxLV0F5Diwcs6awI1Z,Miguel,Wildheart (Deluxe Version),2015-06-26,62,286573
R&B,Endless Love,4lxURgzko5Jizais6YqF3p,"Lionel Richie, Diana Ross",Endless Love (Soundtrack),2011-01-01,47,266360
R&B,"Oops Up Side Your Head - 12"" Single Version",76jBriPAnOJzGBsrcZ0ihl,The Gap Band,"12"" 80s Classics",2010-06-28,39,519813
R&B,Auto-reverse,19QGIdhhRCB303eGVUQyZM,O Rappa,Nunca Tem Fim (Standard),2013-08-15,64,285066
R&B,Strip (feat. Kevin McCall),0gFkruQrXlxIOo738m76Xb,"Chris Brown, Kevin McCall",Fortune (Expanded Edition),2012-07-03,59,167813
R&B,Picture Me Rollin',3nZzPmNKA9IkqaFhaM6cku,Chris Brown,Royalty (Deluxe Version),2015-12-18,51,193613
R&B,"Touchin, Lovin (feat. Nicki Minaj)",3N8tI63CfkEc2WW5IkRfAj,"Trey Songz, Nicki Minaj",Trigga (Deluxe),2014-07-01,57,221971
R&B,Belong To The World,3D7izPzeEcz7lBhcCZJccl,The Weeknd,Kiss Land,2013-09-10,52,307173
R&B,Fire We Make,5VIUVUvwHPM2vJaQpznd5W,"Alicia Keys, Maxwell",Girl On Fire,2012-11-26,51,321360
R&B,Bololo Hahaha,4PYAe64w5zHrhKV4sEWLQx,MC Bin Laden,Bololo Hahaha,2014-11-01,41,207307
R&B,Toda Toda,2gywMK0AQvj8QZJFcEO4R3,Pikeno & Menor,Toda Toda,2013-10-02,60,180266
R&B,Yesterday (feat. Trey Songz) - Toni/Trey Version,53Tx9xMaE5U8Gv6h9nYptl,"Toni Braxton, Trey Songz",Yesterday,2010-04-30,51,226506
R&B,Muse,1tALmYRIRErjPRxisWWf3P,PARTYNEXTDOOR,PARTYNEXTDOOR TWO,2014-07-29,56,203324
R&B,Sorry Not Sorry,16bHRxM89ue0TiCKARYbRp,Bryson Tiller,T R A P S O U L,2015-10-02,66,200760
R&B,Dias Atrás - Live,4vHteCKr8e5tvVOhrehRdo,CPM 22,CPM 22 - Acústico,2013-01-01,47,273520
R&B,Next,6pG3yiKNsX03ZFTFWdOasv,The Weeknd,Echoes Of Silence (Original),2011-12-21,56,361687
R&B,Sun Rising,0W7AUldzPYExjJyd5U4SXh,The Wanton Bishops,Sleep With the Lights On,2015-02-23,45,193376
R&B,A Blues Thang,1xuBWp4HuSE6Yast5lmVPv,Basement Freaks,Funk from the Trunk,2013-05-13,37,203456
R&B,Autumn Leaves (feat. Kendrick Lamar),7EJ1CjaeHobTNQCJOrFmpZ,"Chris Brown, Kendrick Lamar",X (Expanded Edition),2014-09-16,54,268800
R&B,Os Muleke É Liso,6OmKF6WW3eQtZzGQ4hDSOX,MC Rodolfinho,Os Muleke É Liso,2014-10-23,60,232646
R&B,Remote Control,2pftPIFzuLP8MNZI3jAO7o,The Reddings,The Legacy of Funk,2015-07-17,28,307840
R&B,Wake Up This Day,3j2NATzA9yHM6okc3cBkPM,"Tom Misch, Jordan Rakei",Beat Tape 2,2015-08-28,44,229238
R&B,Don't Want Lies,0J4w0WjpvalVDYpw0yGzy1,The Rides,Can't Get Enough,2013-08-26,35,280146
R&B,Money Maker,1S8PKtVKvJWwOwfQpQxzWV,The Black Keys,El Camino,2011-12-06,43,177240
R&B,It Ain’t You,3CQWqpvURDXNHZasoAV2As,Danielle Nicole,Wolf Den,2015-01-01,39,228280
R&B,"River Deep, Mountain High - Single Version",3nGmgNJ0PMJWveyrCB8oW2,"Four Tops, The Supremes",50th Anniversary | The Singles Collection | 1964-1972,2013-01-01,40,195893
R&B,Ivory,47prNzqRUL0L9z9qZRRbZj,MOVEMENT,MOVEMENT,2014-01-01,45,222339
R&B,Drunk Texting (feat. Jhené Aiko),1pxxlUuXMYbPSlIkolfp5J,"Chris Brown, Jhené Aiko",X (Expanded Edition),2014-09-16,60,227400
R&B,Jealousy,34vtBUMtbpfvjrcUInb4sa,King King,Standing in the Shadows,2013,42,254960
R&B,Do You Love Me,6rpljHv0NRZ5pH8gV2zG4U,The Contours,The Very Best of the Contours,2011-03-29,41,174986
R&B,Shoulda,6I39hUKfIBsPBLX42jE3Dk,Jamie Woon,Mirrorwriting,2011-01-01,45,228720
R&B,Mo Style,01F2rDdvpGrltspXVv2z09,Mister T.,Funk Around the Sun,2014-07-01,37,244999
R&B,Train To Nowhere,38d919Ou9edXT9L9wpvHfl,"Eric Clapton, Mark Knopfler, Don White",Eric Clapton & Friends: The Breeze - An Appreciation Of JJ Cale,2014-01-01,36,291413
R&B,Midas Touch,4cC3T0lZUT19QiP8zmQCaG,Midnight Star,The Best of Midnight Star,2014-08-11,46,313653
R&B,Funky Guitar Blues,2dqkDzJPwSIduZlKJh0lvB,Bryce Janey,Blues In My Soul,2010-01-01,41,261626
R&B,Freckles,1cGpjqxs56wNKE6LOBnUcD,The New Mastersounds,Breaks from the Border,2011-08-09,46,223600
R&B,"I Don’t Know What It Is, But It Sure Is Funky",0M8Bgyd1DSROXVP0y2Z9Yw,Ripple,But It Sure Is Funky,2011-03-01,42,207293
R&B,Just A Little Bit,06URTR3ZGKjB9MKpV9JxSQ,"Mister T., Katie Rose Summerfield",Big Day,2015-05-26,37,220770
R&B,Why Did You Do It?,2wRBwTZaLf3n7RmKMoRnAW,"Ferry Ultra, Ashley Slater",Ferry Ultra and the Homeless Funkers,2012-09-14,36,358449
R&B,Little Wing (feat. Joe Cocker),7dusTBYUt5sTKbOm2FelFW,"Santana, Joe Cocker",Guitar Heaven: The Greatest Guitar Classics Of All Time (Deluxe Version),2010-09-20,40,292306
R&B,2.00 A.M.,0ve8MgWpXdXuj7dHnQwNNw,Rob Tognoni,Birra for Lira,2015-11-27,40,172980
R&B,Nova Baby,5S7kFUo496CoItemffWQb9,The Black Keys,El Camino,2011-12-06,43,207040
R&B,Close To My Fire (Live),3MhzyFbrAYaMp6Vfdk1Hir,"Beth Hart, Joe Bonamassa",Live In Amsterdam (Live),2014-03-24,38,330373
R&B,Love & Happiness,6W0NcFbzEkUUaZUjZ65KEp,"Mr President, Mr Day",Number One,2011-03-11,38,302226
R&B,"Gone Baby, Don't Be Long",0QQDaKW7eRRoqvbLCylzrn,Erykah Badu,New Amerykah Part Two: Return Of The Ankh,2010-03-30,50,279720
R&B,Suffocated,3hme1wWNS8x5UMJla60jNv,The Tibbs,Cleaned Out,2014-06-23,35,237113
R&B,Yuil Disco Breaks - Soundsystem version,24hAIfWQEDk0xCizbuXEjx,Timewarp Inc,Ghetto Drunk,2013-02-18,37,344506
indie,La Mujer de Verde,72wNM7VYxTZ1PawCKzfTZx,IZAL,Magia & Efectos Especiales,2012-04-12,62,304573
indie,No. 1 Party Anthem,5TTGoX70AFrTvuEtqHK37S,Arctic Monkeys,AM,2013-09-09,86,243131
indie,Chamber Of Reflection,7H7NyZ3G075GqPx2evsfeb,Mac DeMarco,Salad Days,2014-04-01,81,231723
indie,Breezeblocks,1ZLroqJA8qoS5QEeCo0fA7,alt-J,An Awesome Wave,2012-05-28,71,227080
indie,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,AM,2013-09-09,86,272394
indie,Snap Out Of It,0NdTUS4UiNYCNn5FgVqKQY,Arctic Monkeys,AM,2013-09-09,79,193030
indie,Nothing's Gonna Hurt You Baby,3W7KHojYGgYaoX9ogKO9hU,Cigarettes After Sex,I.,2012-07-21,82,286293
indie,The Less I Know The Better,6K4t31amVTZDgR3sKmwUJJ,Tame Impala,Currents,2015-07-17,85,216320
indie,Qué Bello Es Vivir,2CD5TesE5cPyhWxXxz3qIE,El Kanka,Lo Mal Que Estoy y Lo Poco Que Me Quejo,2013-04-22,53,238760
indie,Nivel Inexperto,25y9AiUtBKSBhxYcqzylAQ,Second,Viaje Iniciático,2015-10-09,47,293975
indie,Space Song,1ZgMsA55GIY7ICkQh5MILA,Beach House,Depression Cherry,2015-08-28,74,320466
indie,Mi Realidad,0m0HaxmlOkzi0Yby75t2o7,Lori Meyers,Cuando El Destino Nos Alcance,2010-01-01,54,191973
indie,En Mis Venas,22iMNpRod9XBdpe7LKYIFO,Supersubmarina,Santacruz,2012-05-22,47,230733
indie,My Kind of Woman,6jgkEbmQ2F2onEqsEhiliL,Mac DeMarco,2,2012-10-16,82,190845
indie,Chas! Y Aparezco A Tu Lado,6T1071kNui4EUABJp4Dciq,Supersubmarina,Electroviral,2010-02-23,47,169066
indie,Why'd You Only Call Me When You're High?,086myS9r57YsLbJpU0TgK9,Arctic Monkeys,AM,2013-09-09,84,161123
indie,Querría,5Yf4Dxfo4cQK2WJtMrblr7,El Kanka,De Pana y Rubí,2015-11-13,51,249573
indie,Pánico Práctico,5rwwOujLopGmy2G6YhRHiK,IZAL,Agujeros de Gusano,2013-10-29,48,232813
indie,Arte Moderno,298w9ctLcj2YLvA17c6azA,IZAL,Copacabana,2015-09-18,48,235360
indie,Anticiclón,0khtJ6lTJGnRZArVm9rqIt,"Leiva, Ferreiro",Anticiclón,2012-12-18,48,229392
indie,Let It Happen,2X485T9Z5Ly0xyaghN73ed,Tame Impala,Currents,2015-07-17,81,467586
indie,I Wanna Be Yours,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,AM,2013-09-09,90,183956
indie,Cuarteles de Invierno,7hlR10JKqZ1BKm8PliNTak,Vetusta Morla,La Deriva,2014-04-21,50,235813
indie,Despedida,3Ye0P7D5bGfuDmTCKJuWxy,IZAL,Agujeros de Gusano,2013-10-29,51,168226
indie,Puta Vida,2vig2NyRFXJmLddVIePsFw,Supersubmarina,Realimentacion,2011-05-24,49,170413
indie,De las Dudas Infinitas,2lfwPw1lQ2ITeneLe7xm22,Supersubmarina,Santacruz,2012-05-22,50,286920
indie,Lovers Rock,6dBUzqjtbnIa1TwYbyw5CM,TV Girl,French Exit,2014-06-05,85,213920
indie,Cualquier Otra Parte,6pXK1LCIXvPNmikG50rDC1,Dorian,Cualquier Otra Parte,2015-03-05,53,255400
indie,I Love You So,4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,2014-11-28,86,160239
indie,Eco,5hsul6oJHjJ7wbV9lky88A,IZAL,Teletransporte,2010-11-01,49,237960
indie,Maldita Dulzura,1RnDdNwGdqTMSTiZmSLYdU,Vetusta Morla,Mapas,2011-04-21,52,227546
indie,LN Granada,0eTNLIPzgURsXMdgX4cdpJ,Supersubmarina,Electroviral,2010-02-23,53,191746
indie,Copacabana,7lwXrOskUl8qQN8WKuaRYe,IZAL,Copacabana,2015-09-18,51,190626
indie,Ho Hey,0DwClY2t9YAWHBROMIgrXb,The Lumineers,The Lumineers,2012-04-03,82,163133
indie,1932,2KnFc2MpLqzj2JpEG6KAUs,La Maravillosa Orquesta del Alcohol,¿Quién Nos Va A Salvar?,2013-10-09,53,180883
indie,Pequeña Gran Revolución,3ztnp89aCU5OMQBlbIkEI8,IZAL,Copacabana,2015-09-18,56,275493
indie,Mess Is Mine,6IJXxWAHTVORSyl7lT5pkY,Vance Joy,Dream Your Life Away (Deluxe Edition),2014-08-05,74,223640
indie,What You Know,4JHg4nNYUJQ5HULcCmI18R,Two Door Cinema Club,Tourist History,2010-03-01,72,189693
indie,Algo Que Sirva Como Luz,3ivwu2mKmA76kWapK0xR02,Supersubmarina,Viento de Cara,2014-09-22,50,237626
indie,PRMVR,3JOy8jONzyLorQlLnNRHLq,"La Maravillosa Orquesta del Alcohol, Gorka Urbizu",La Primavera Del Invierno,2015-10-03,51,183013
indie,El Tiempo Pasará,6t6knHmmUVGnYHqQy7lTij,Lori Meyers,Impronta,2013-01-01,54,242560
indie,Daddy Issues,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Wiped Out!,2015-10-30,84,260173
indie,Emborracharme,67DveIUUjToBiKJwMnFZiJ,Lori Meyers,Impronta,2013-01-01,60,212026
indie,Lucha De Gigantes,1ozbWlTQASs311dSO5R6vp,"Love of Lesbian, Zahara",Lucha De Gigantes,2010-01-01,56,206880
indie,El Baile,1t9xsch2D9URgAFWuE7kc8,IZAL,Copacabana,2015-09-18,56,248866
indie,Viento de Cara,5sKdpvvNyRJifUmYLNiYys,Supersubmarina,Viento de Cara,2014-09-22,55,257106
indie,Supersubmarina,7ixB1UqUrV87IvACFJayXy,Supersubmarina,Electroviral,2010-02-23,54,246693
indie,Copacabana,4hTXeWayUVMwoz6v1CviSN,IZAL,Copacabana,2015-07-14,61,216566
indie,El equilibrio es imposible (feat. Santi Balmes) - Confesiones-Directo,1WEahl0RMQg1VTbIT69x2R,"Ivan Ferreiro, Santi Balmes",Confesiones de un artista de mierda,2011-10-17,53,239173
indie,Qué Bien,3iaj0MtII6VPVhwQa4eeX3,IZAL,Magia & Efectos Especiales,2012-04-12,59,273893
indie,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,Tame Impala,Lonerism,2012-01-01,75,192960
indie,A Girl Like You,0MteK167vtyb6hoJNC3Uz3,Edwyn Collins,Gorgeous George,2011-10-19,69,236583
indie,Toro,4ZwCgf2nfBER6FD6R0UvMF,El Columpio Asesino,Diamantes,2011-01-01,47,276746
indie,Mountain at My Gates,3f7OyfSoDbQC0LRDQiytPp,Foals,What Went Down,2015-08-28,68,244293
indie,"New Person, Same Old Mistakes",52ojopYMUzeNcudsoz7O9D,Tame Impala,Currents,2015-07-17,79,363240
indie,Left Hand Free,5qJqzpNdEbt92roedFwoDR,alt-J,This Is All Yours,2014-09-22,67,173630
indie,Where'd All the Time Go?,0UV5zxRMz6AO4ZwUOZNIKI,Dr. Dog,"Shame, Shame (Deluxe Edition)",2010-11-02,79,234800
indie,September Fields,7kuOhBGsXjpwvLRQCDAPAJ,Frazey Ford,Indian Ocean,2014-10-14,67,207786
indie,Out of My League,2Z5wXgysowvzl0nKGNGU0t,Fitz and The Tantrums,More Than Just a Dream,2013-05-07,71,209386
indie,Bloom - Bonus Track,1HMQmOWrkieKYWlFsjUP3D,The Paper Kites,Woodland,2013-03-05,75,210080
indie,i was all over her,6mSnSuOhgHHohqeBw76jRV,salvia palth,melanchole,2013-05-06,79,161422
indie,Tongue Tied,0GO8y8jQk1PkHzS31d699N,GROUPLOVE,Never Trust a Happy Song,2011-09-02,78,218013
indie,Always Forever,2enPRFda84VE2wtI8c86Uf,Cults,Static,2013-10-15,78,223746
indie,Cry Baby,0EfsDEYaSjGYd66Pr881nq,The Neighbourhood,Wiped Out!,2015-10-30,75,235160
indie,Knee Socks,2LGdO5MtFdyphi2EihANZG,Arctic Monkeys,AM,2013-09-09,75,257563
indie,Que Electricidad,1ogJK57FglEe7kmbAQDi0v,Carlos Sadness,La Idea Salvaje (Edición Especial Spotify),2015-02-16,49,235493
indie,The Blonde,72cGBEqu7RitIOoACXYjfR,TV Girl,French Exit,2014-06-05,78,227760
indie,Eres Tú,75zvC8d4iozawMJvxt8T1f,Carla Morrison,Déjenme Llorar,2012-03-27,69,228253
indie,Afraid,7brQHA2CgQpcMBiOlfiXYb,The Neighbourhood,I Love You.,2013-04-22,76,251186
indie,A Little Death,0pxPNTroZcxXA0w6IDgMQJ,The Neighbourhood,I Love You. (10th Anniversary Edition),2013-04-23,75,209706
indie,El Encuentro,5w6LRID7tCjfHkppZOofwj,Supersubmarina,Realimentacion,2011-05-24,42,304013
indie,Un Día de Estos,0eRrshPPfWfo1sbzdsGQLq,Marwán,Apuntes Sobre Mi Paso por el Invierno,2014-05-07,46,241937
indie,Cancion De Guerra,3skvqANbxLJ7qV3mLX6I0N,Supersubmarina,Santacruz,2012-05-22,42,269320
indie,Niebla,4Qkh07f6VAwhYPGBa37cXa,Supersubmarina,Electroviral,2010-02-23,43,195413
indie,¿A-ha Han Vuelto?,1adOxjns5k5HgR9XvgPpXJ,Lori Meyers,Cuando El Destino Nos Alcance,2010-01-01,42,247346
indie,Los Amigos Que Perdí,3q3ZwL7LRNLiK0XZ6MOZ4Z,"Dorian, Santi Balmes",Los Amigos Que Perdí,2015-03-24,44,251752
indie,Errante (Canción Mutante),3GkCKAw2LPirMgiUJMAEMY,Niños Mutantes,Las Noches de Insomnio,2010-03-09,44,192284
indie,Into The Sun - EP Version,4gFakkHz0RjUrbf9Ufilb7,Sons Of The East,Already Gone,2015-11-06,62,300499
indie,La Deriva,3yAVc9zsc742nCxO8mDB8T,Vetusta Morla,La Deriva,2014-04-21,46,219026
indie,Venimos,2XYPltuDmptWaEzqsasSXe,Miss Caffeina,De polvo y flores,2013-03-05,44,238506
indie,Agujeros de Gusano,5i8t9meXI9cHmO7bJ3fhcB,IZAL,Agujeros de Gusano,2013-10-29,45,245253
indie,Tecnicolor,4YACuaBQqZuTnJ3WTY9hww,Supersubmarina,Santacruz,2012-05-22,45,201973
indie,Los Seres Que Me Llenan,6g0eaWPfmhdPqMINtyfIzz,IZAL,Copacabana,2015-09-18,44,251866
indie,The Beach,2u0CelO5c81XS7z3dGpHbS,The Neighbourhood,Wiped Out!,2015-10-30,76,255133
indie,Cigarette Daydreams,6jHvX8ZnHKC1PnrPMJ0Emt,Cage The Elephant,Melophobia,2013-10-08,73,208760
indie,Vasos Vacíos,4r2A2lsP9xiD91dXAQ8hAU,La Maravillosa Orquesta del Alcohol,¿Quién Nos Va A Salvar?,2013-10-09,46,188931
indie,La Flor de la Canela (with Joaquín Sabina),7uWPGOYJ5VD9ygh33Eemex,"Maria Dolores Pradera, Joaquín Sabina",Gracias A Vosotros,2012-11-27,52,193000
indie,Cualquier Otra Parte,7w5FBRKiHLIdObVStdANRW,Dorian,Diez Años y un Día,2015-04-13,46,255400
indie,Turnedo (feat. Xoel López) - Confesiones en directo,0603R13Jv4PfkdC0Ch1vK2,"Ivan Ferreiro, Xoel López",Confesiones de un artista de mierda,2011-10-17,43,215360
indie,Nómadas,2RdFnogdHOuX8dSiPzxCTH,La Maravillosa Orquesta del Alcohol,¿Quién Nos Va A Salvar?,2013-10-09,46,204701
indie,El dormilón,2NIkKE394s0N9WDjts0GEU,Ivan Ferreiro,Val Miñor - Madrid: Historía y cronología del mundo,2013-09-24,45,268146
indie,Fuego,3vg71FeXUDcUL3k1qZeGZz,Vetusta Morla,La Deriva,2014-04-21,47,245080
indie,Ayer,1PfoZMl6U6XapBKG5tnjuK,La Habitación Roja,Fue Eléctrico (Edicion Deluxe),2012-01-01,46,269560
indie,Los Días Raros,0eVB5kmXBHSKgTYxgI77kq,Vetusta Morla,Mapas,2011-04-21,49,387946
indie,Catedrales,1gpGRDKxQZXdIxluXV1nol,La Maravillosa Orquesta del Alcohol,La Primavera Del Invierno,2015-10-03,46,199760
indie,"Stay Alive - From ""The Secret Life of Walter Mitty"" Soundtrack",0ZNYGrmcehorhh9JOeg5Iv,José González,Stay Alive (From The Secret Life Of Walter Mitty),2013-01-01,68,266906
indie,Magia y Efectos Especiales,6JzzaXLq66zixh52ZsbUfn,IZAL,Magia & Efectos Especiales,2012-04-12,46,237240
indie,Arena y Sal,1S86DC4rmH7DHiwlfg7ElP,Supersubmarina,Viento de Cara,2014-09-22,46,268706
indie,Arabella,7nzsY8vlnKdvGOEE0rjAXZ,Arctic Monkeys,AM,2013-09-09,75,207356
indie,Nunca Es Suficiente,2niUiaoJDCzNldW0pV66zb,Natalia Lafourcade,Hasta la Raíz (Edición Especial),2015-11-13,70,237106
indie,Come A Little Closer,7oWbeO9v3Cfs900q7JhLAs,Cage The Elephant,Melophobia,2013-10-08,67,229346
indie,You Are the Right One,2qpacEyFxmbxCpIEqZkqvC,Sports,Naked All the Time,2015-07-24,73,172506
indie,Princesa (feat. Viceversa),0ycxYAX6UbfhOFk7XiorRc,"Joaquín Sabina, Viceversa",Esencial Joaquin Sabina,2014-06-16,45,242880
indie,Swing Lynn,3VCXx37jNGNOMns6z2OnvJ,Harmless,I'm Sure,2012-08-14,71,321438
indie,No Other Heart,2aaCNg42RA74s0EmHTBqS7,Mac DeMarco,Another One,2015-08-07,77,173117
indie,Junk Of The Heart (Happy),2jZgzSxNSg1hTCq0ewWHGJ,The Kooks,Junk Of The Heart,2011-01-01,62,187253
indie,Indecision,4qPhFTSrBnBJyUDGj12KAc,Sampha,Dual,2013-07-29,65,268350
indie,Vanille fraise,7nZ9CzhiFRPhOQCn7eDSnn,L'Impératrice,Vanille fraise,2015,66,238183
indie,Undercover Martyn,6GQLX6Z28fYwDNCrhaKzYF,Two Door Cinema Club,Tourist History,2010-03-01,65,166573
indie,A Little Death,0Ot6e3wYVQQ1Us9PM977jE,The Neighbourhood,"Thank You,",2012-12-18,70,209706
indie,Fever To The Form,1QJnDJuYOGj05iSc4eWGr5,Nick Mulvey,First Mind,2014-05-12,66,252960
indie,Under Cover of Darkness,6u0x5ad9ewHvs3z6u9Oe3c,The Strokes,Angles,2011-03-21,66,235546
indie,Los Buenos,3FzuQ398ughVa456X6PCV6,Vetusta Morla,Los Ríos de Alice (Original Game Soundtrack),2013-04-21,44,255045
indie,Agitations tropicales,2La21GqU4fKTQLcfLxTeoz,L'Impératrice,Odyssée - EP,2015-10-12,67,248892
indie,Something Good,5UqHgJxYCMQraYuqeEOvtr,alt-J,An Awesome Wave,2012-05-28,63,218240
indie,Silver Soul,56eSclzdXaWU5jOJ7DX7Vp,Beach House,Teen Dream,2010-01-25,66,298680
indie,Blondie,6l8T96kpkx6RY9kFac7eMU,Current Joys,Wild Heart,2013-01-02,75,192318
indie,Treehouse,7fyG2MquxykO3Ufiku1Dj2,"Alex G, Emily Yacina",Treehouse,2011-01-17,78,158801
indie,If You Wanna,6Ca3uEAuun3HusTUiIXKs1,The Vaccines,What Did You Expect from The Vaccines?,2011-03-14,59,174013
indie,Playa,7y3baBkHg8XhPXOYeYwWSF,Varry Brava,Arriva,2014-09-30,39,217986
indie,Eventually,5M4yti0QxgqJieUYaEXcpw,Tame Impala,Currents,2015-07-17,76,318591
indie,When I'm Small,3y1EzRl5UEQxxd1f6Bv2aN,Phantogram,Eyelid Movies,2010,67,249066
indie,Stop The World I Wanna Get Off With You,2QUlMbvD9bL8wHqfsoqoet,Arctic Monkeys,Why'd You Only Call Me When You're High?,2013-09-02,69,191040
indie,Estáis Aquí,60t7F0pqEJba58w5P0H5dy,Sidonie,Sierra y Canada,2014-03-24,40,259079
