genre,album_name,album_id,release_date,total_tracks,popularity,artists_album,artist_followers,artist_popularity,artist_genres
R&B,G's In Maybach 2,6O1ZOZuTKIK1QyaodF3Xf1,2012-09-25,11,26,"Meek Mill, Wale",8259030,76,rap
R&B,Ambition (Deluxe Version),36QdZp3YRchiFzffEyu5YL,2011-10-28,16,35,Wale,4259556,76,
R&B,Ambition,0jCVC8ndYYOooEY2YTO1l6,2011-10-28,17,60,Wale,4259556,76,
R&B,Late Nights: The Album,7DMyQuDPe8xzjC0UDSDa96,2015-12-04,15,72,Jeremih,7160835,77,
R&B,All About You,4bvXnypUOYxHxRCelKN0dU,2010-01-01,11,61,Jeremih,7160835,77,
R&B,Kool for the Holidays,6p2PrUp7AFngMrqUFYDHIe,2013-11-05,14,6,Kool & The Gang,2782779,71,"disco, funk"
R&B,Tuskegee,1M2JVljAna8xFso9LEA1uH,2012-03-05,14,32,Lionel Richie,4430605,73,motown
R&B,Tuskegee (Deluxe Version),5FnNO3IO6veN62ZdaV7j3z,2012-01-01,16,51,Lionel Richie,4430605,73,motown
R&B,The Very Baddest of ZZ Top,3PvzCN4AY0dN3NsZ4c2i8z,2014-07-22,40,21,ZZ Top,4892571,73,"southern rock, classic rock, blues rock, rock"
R&B,La Futura (Deluxe Version),3BS9MUmVKghsOa7Y3otqpE,2012-09-11,12,35,ZZ Top,4892571,73,"southern rock, classic rock, blues rock, rock"
R&B,La Futura,6x2lSp3LAyn3GgB0E7rD4L,2012-09-11,10,43,ZZ Top,4892571,73,"southern rock, classic rock, blues rock, rock"
R&B,Children Beyond,3Y4y50H5GIOBJHFLkkO1sV,2011,16,32,"Tina Turner, Regula Curti, Dechen Shak-Dagsay",4743138,72,
R&B,But You Caint Use My Phone (Mixtape),2gc9WOWqVRrGUENUjozcpY,2015-11-27,11,52,Erykah Badu,3205263,70,"neo soul, r&b"
R&B,New Amerykah Part Two: Return Of The Ankh,1MOub955Uer957RVqqkF2a,2010-03-30,11,54,Erykah Badu,3205263,70,"neo soul, r&b"
R&B,Galileu (ao Vivo),2mwYeySiovjZRIX6VsAkn3,2015-01-01,15,59,Fernandinho,7163551,75,"gospel, brazilian gospel, worship"
R&B,Acústico,5WSufwHXuerKqxUiLZQ5To,2014-01-01,15,63,Fernandinho,7163551,75,"gospel, brazilian gospel, worship"
R&B,Geração de Samuel,6OdaGcbHHwObcOfiSTHeVj,2013-01-01,11,27,Fernandinho,7163551,75,"gospel, brazilian gospel, worship"
R&B,Teus Sonhos (ao Vivo),7v8K8QnGuMMIOQ8yzZqxDQ,2012-01-01,12,62,Fernandinho,7163551,75,"gospel, brazilian gospel, worship"
R&B,Sou Feliz Hinos Playback (Ao Vivo),1JLyaUpWO99b9gjCc4Dyms,2011-04-04,11,9,Fernandinho,7163551,75,"gospel, brazilian gospel, worship"
R&B,Sou Feliz (ao Vivo),3DBD91nUvqjxeiutDFUCVJ,2010-01-01,11,44,Fernandinho,7163551,75,"gospel, brazilian gospel, worship"
R&B,The Buffet (Deluxe Version),0l4XFGgOoaDEdXoB62Hppw,2015-12-11,18,33,R. Kelly,2480593,70,r&b
R&B,Black Panties (Deluxe Version),5dIRkoEPTKQLnVUJDzaE2F,2013-12-07,17,48,R. Kelly,2480593,70,r&b
R&B,Write Me Back (Deluxe Version),4n5xKdi1WmB2o3JNSTgs6y,2012-06-22,16,31,R. Kelly,2480593,70,r&b
R&B,Love Letter,6gKYZUK5BOMsaGCbJvNAYk,2010-12-13,15,38,R. Kelly,2480593,70,r&b
R&B,19,7D9fLDGU0A95Y0rIakBJA4,2014-03-25,11,56,Jacquees,3473413,71,"r&b, trap soul"
R&B,Twenty,03DEKGkvYKs8PQhhCLkuAa,2011-10-25,21,43,Boyz II Men,3577144,71,"new jack swing, r&b, quiet storm"
R&B,Pra Onde Iremos? (Playback),1Oo45wIPtiMLFjkF47qTk0,2014-12-02,10,10,Gabriela Rocha,8764282,73,"gospel, worship, brazilian gospel, devotional"
R&B,Pra Onde Iremos?,1ifW4VsChr6AgOvpmd8ZFo,2014-12-02,11,44,Gabriela Rocha,8764282,73,"gospel, worship, brazilian gospel, devotional"
R&B,Jesus (Playback),4wQHLQb3buzKAAaKx39DgO,2012-10-01,12,8,Gabriela Rocha,8764282,73,"gospel, worship, brazilian gospel, devotional"
R&B,Jesus,2PDO2DqKmVPbHIIoHvoaBd,2012-10-01,12,41,Gabriela Rocha,8764282,73,"gospel, worship, brazilian gospel, devotional"
R&B,"Love, Marriage‎ & Divorce",77JvBkDfZ7r74mcQcTkdqM,2014-01-01,11,49,"Toni Braxton, Babyface",4503311,68,r&b
R&B,Pulse,2aW8o2fX02d38656R9vNsx,2010-05-03,11,45,Toni Braxton,4503311,68,r&b
R&B,I'm Real (Expanded),0nWs5H9EEUwvpyPlqaxfeD,2015-12-18,21,23,James Brown,2304983,65,"funk, soul, motown, classic soul"
R&B,Lo Mejor De James Brown,4u3YAqKaTCkqd6aLpAj8wV,2015-07-17,15,14,James Brown,2304983,65,"funk, soul, motown, classic soul"
R&B,Get On Up - The James Brown Story,6Wzf9BalBqQAenrUb9xzUH,2014-07-29,20,40,James Brown,2304983,65,"funk, soul, motown, classic soul"
R&B,The Singles Vol. 10 1975-1979,4QDFEWZwtNO50dcVctW2L0,2011-02-11,36,28,James Brown,2304983,65,"funk, soul, motown, classic soul"
R&B,The Singles: Vol. 9 1973-1975,0iQyfK5hgJyt9G9fsfr01X,2010-01-01,35,38,James Brown,2304983,65,"funk, soul, motown, classic soul"
R&B,The Complete James Brown Christmas,0c33HCppp4S1OxiImIY6FC,2010-01-01,37,6,James Brown,2304983,65,"funk, soul, motown, classic soul"
R&B,Live At The Forum,5mmXIdcurw7ZUjb3NIw0iG,2010-01-01,38,28,The Jackson 5,1843628,67,"motown, christmas"
R&B,#NOFILTER (Ao Vivo),6mwUuFnDhorOobuc6GHv1h,2014-07-22,20,45,Natiruts,3570071,71,"reggae, mpb, roots reggae"
R&B,Natiruts Acústico no Rio de Janeiro (Ao Vivo),1x2y04H5qSXOU9tzDZVT9i,2012-09-18,20,67,Natiruts,3570071,71,"reggae, mpb, roots reggae"
R&B,Box Natiruts,6H7aEzVGlXJlMXfcZml7vP,2012-08-14,47,54,Natiruts,3570071,71,"reggae, mpb, roots reggae"
R&B,Point Of No Return (Deluxe),2OlVVFS8QZfQLmAKkfIwmz,2014-10-07,13,26,Keyshia Cole,4287279,73,r&b
R&B,Point Of No Return,6L9r38KsyYDx3iBLQlO27C,2014-10-07,11,20,Keyshia Cole,4287279,73,r&b
R&B,Woman To Woman,1x0zRKHOcrWr6RaaDEkQVb,2012-01-01,12,33,Keyshia Cole,4287279,73,r&b
R&B,Calling All Hearts,2RgKoQf4PYKhAf4Chd45jP,2010-01-01,11,40,Keyshia Cole,4287279,73,r&b
R&B,The Electric Lady,3bnHtSmmsgJiG82hGCmsq9,2013-09-06,19,44,Janelle Monáe,1498330,68,alternative r&b
R&B,The ArchAndroid,7MvSB0JTdtl1pSwZcgvYQX,2010-05-17,18,44,Janelle Monáe,1498330,68,alternative r&b
R&B,Keep on Dancing,4c4x9os0OINZee0wz3dOrp,2012-03-26,9,5,Commodores,2094147,69,"motown, classic soul"
R&B,Trigga Reloaded,3pKTKC0AAe3yTcXQLzvpSW,2015-06-23,18,63,Trey Songz,7734654,73,r&b
R&B,Intermission I & II,0m8NYS3Trz6HLZnMAaFYiH,2015-05-18,12,35,Trey Songz,7734654,73,r&b
R&B,Trigga (Deluxe),09ZagJCLFszgQZTlK99yqP,2014-07-01,20,54,Trey Songz,7734654,73,r&b
R&B,Chapter V (Deluxe),24IexOT10jPuK3MR6cS3ag,2012-08-17,20,51,Trey Songz,7734654,73,r&b
R&B,Chapter V,6tipnwV81Zqn7SM5FSsyvh,2012-08-17,18,35,Trey Songz,7734654,73,r&b
R&B,"Passion, Pain & Pleasure (Deluxe Version)",3sDoSYf2AKB2IegZmkISGD,2010-09-14,20,63,Trey Songz,7734654,73,r&b
R&B,MTV Unplugged,61PdQyk3HSwSM3tGy52NPS,2010-07-06,8,16,Trey Songz,7734654,73,r&b
R&B,The Birth Of Songz Demo,5ye4PUe62VoUMiGFDRuqBk,2010,20,11,Trey Songz,7734654,73,r&b
R&B,Hollywood: A Story of a Dozen Roses (Deluxe Version),79EyqF9taW9XFPKci2U5D9,2015-05-15,18,39,Jamie Foxx,1305214,71,
R&B,Best Night Of My Life,3T1fgMprST5C4hhl19Xv40,2010-12-20,15,46,Jamie Foxx,1305214,71,
R&B,No Boys Allowed,7lRRlf0zRaSki9s3YVRHcZ,2010-01-01,12,52,Keri Hilson,2132581,71,
R&B,Summer In The Winter,6uG9BscYmPnAbtl6Cy9u91,2015-12-25,11,52,Kid Ink,2971755,71,
R&B,Full Speed (Expanded Edition),3Y5gM9xG4U5bXyMjpPWIRP,2015-03-04,16,55,Kid Ink,2971755,71,
R&B,Kid Ink,5WDtWaIJhkk3xpMLtNfWvc,2014-11-10,10,28,Kid Ink,2971755,71,
R&B,My Own Lane (Expanded Edition),6qBNm8dkdowRUUrN7uwR11,2014-01-06,18,65,Kid Ink,2971755,71,
R&B,Up & Away [Clean Version],5XXGoHwftmH3sDwO9KYpC6,2012-06-12,12,15,Kid Ink,2971755,71,
R&B,Up & Away,4paev5Cl9EUa7XLg6I0xMR,2012-06-12,12,49,Kid Ink,2971755,71,
R&B,Up & Away [Instrumental Version],4NXeGThanoN7UT5kvwEyxS,2012-06-11,12,8,Kid Ink,2971755,71,
R&B,A Sunshine Christmas,5NtqaFK82R32k42d1AXpVd,2015-10-16,12,1,KC & The Sunshine Band,1175471,69,disco
R&B,15 Classic Tracks: KC and the Sunshine Band,1I3GVDXwLPy9R10xyqV6l6,2013-05-03,15,33,KC & The Sunshine Band,1175471,69,disco
R&B,Essential,5QcE5b48dwPoxjk5XpAytt,2012-03-19,17,33,KC & The Sunshine Band,1175471,69,disco
R&B,I'll Be There for You,2DHN3iunO2gOB1ln6luPnJ,2010-12-29,14,3,KC & The Sunshine Band,1175471,69,disco
R&B,Sings Songs From The Wiz,6H70Igleyfbki78maRqmXA,2015-11-27,13,24,Diana Ross,2168146,68,"motown, disco"
R&B,King Of Hearts (Deluxe Explicit),3ot1bTixVtQCSoQtPGE7t3,2011-01-01,17,19,Lloyd,2733200,74,r&b
R&B,King Of Hearts,0h9YfjL8ThHExpJcxHw6bj,2011-01-01,14,53,Lloyd,2733200,74,r&b
R&B,LP1,25PQxi9SR1OODB5XG6m48J,2014-08-11,10,47,FKA twigs,1427812,67,"art pop, alternative r&b"
R&B,Childhood Home,1LzGZidfjepFeFOHNxxrIX,2014-01-01,10,36,"Ben Harper, Ellen Harper",1052568,63,surf rock
R&B,Get Up!,509oK7Arzl6Dk8qM3RbzMg,2013-01-01,10,23,"Ben Harper, Charlie Musselwhite",1052568,63,surf rock
R&B,Get Up! (Deluxe Edition),1xu9bQjnB72GNFeH31UDX7,2013,15,20,"Ben Harper, Charlie Musselwhite",1052568,63,surf rock
R&B,By My Side (Retrospective),3LBTIeX3u0zodXW4Hu7qXQ,2012-01-01,12,35,Ben Harper,1052568,63,surf rock
R&B,Give Till It's Gone,1zeIbzLqIiqS6l5eCTzfRe,2011-01-01,11,26,Ben Harper,1052568,63,surf rock
R&B,Live From The Montreal International Jazz Festival,2d7vyh0APgzw9TdsVgQ3ys,2010-01-01,14,12,"Ben Harper, Ben Harper And Relentless7",1052568,63,surf rock
R&B,"J.J. Cale - Live on Kfc, San Francisco",2HFTlRmF2bHA7mMAqGCVmW,2015-02-20,7,9,J.J. Cale,839595,63,"blues, blues rock, roots rock"
R&B,The Silvertone Years,1X3PZx1DOaH6ZrtDhpHwyb,2011-02-07,25,23,J.J. Cale,839595,63,"blues, blues rock, roots rock"
R&B,Aquostic! Live at the Roundhouse,2fLkoGFcnx3Z4VLcobsmCA,2015-04-10,25,15,Status Quo,840192,61,"glam rock, blues rock"
R&B,Aquostic (Stripped Bare),3h89plfuG5GwCqJKxCpwOe,2014-10-17,23,29,Status Quo,840192,61,"glam rock, blues rock"
R&B,The Frantic Four's Final Fling - Live at the Dublin O2 Arena,0GJFGlvN9lMvkP1Bol2Tzz,2014-08-29,19,18,Status Quo,840192,61,"glam rock, blues rock"
R&B,Back2sq1 - The Frantic Four Reunion 2013 (Live at Hammersmith),0EGNDnv8hU2GuyCTkN3KuE,2013-10-04,18,8,Status Quo,840192,61,"glam rock, blues rock"
R&B,Back2SQ1-The Frantic Four Reunion 2013 (Live At Wembley),3gZvcAERGTe4WqZWIK7nom,2013-10-04,16,10,Status Quo,840192,61,"glam rock, blues rock"
R&B,Bula Quo!,2ijW7gC5dMbhdrCyD6hZOC,2013-06-07,19,17,Status Quo,840192,61,"glam rock, blues rock"
R&B,Status Quo Live,4KCi7vTF0poyOvGubWV3I1,2013-01-01,35,19,Status Quo,840192,61,"glam rock, blues rock"
R&B,Quid Pro Quo,3UKPRD1ZG0emlwnHlIrsWm,2011-05-27,15,26,Status Quo,840192,61,"glam rock, blues rock"
R&B,In the Army Now (2010),32o6c62KoCeVf8PXu58008,2010-09-24,9,18,Status Quo,840192,61,"glam rock, blues rock"
R&B,Live At The BBC,5Nx780igKtyoLCLAxPorqE,2010-01-01,105,19,Status Quo,840192,61,"glam rock, blues rock"
R&B,Live At The N.E.C.,5lA8eEcXBI4Zok8ICJDYxI,2010,17,17,Status Quo,840192,61,"glam rock, blues rock"
R&B,Live at Bush Hall 2007,4V2aACSeR2zqgSWr9ivWIm,2014-09-22,13,19,Gary Moore,802041,62,"blues, blues rock"
R&B,Blues For Jimi (Live),2ek94sOYmCYJJDHNiSzSzQ,2012-09-24,12,25,Gary Moore,802041,62,"blues, blues rock"
R&B,IV Play (Deluxe),3sDWe0g9YNXac27jnEtjFQ,2013-01-01,18,28,The-Dream,1371845,69,r&b
R&B,IV Play,3uS8JIWQU5qKjo9P9NutZP,2013-01-01,14,17,The-Dream,1371845,69,r&b
R&B,Terius Nash : 1977,4Kah8HxEx8FpCKJ2CyFkQr,2012-01-01,12,22,The-Dream,1371845,69,r&b
R&B,Love King,4BxwE5zdyn0JkGsqCQiRoJ,2010-01-01,12,23,The-Dream,1371845,69,r&b
R&B,Live to Love,1FkKLER6tPVDdYUSZOWeyN,2013-02-05,10,62,Afgan,3424574,71,"indonesian pop, malay, indonesian r&b"
R&B,The One,7GfylFxRPXIGHwKZTPlURg,2010-04-01,7,65,Afgan,3424574,71,"indonesian pop, malay, indonesian r&b"
R&B,O Carnaval De Ivete Sangalo - Sai Do Chão (Ao Vivo),0ggbRn1mM1fojrFOGJl6lR,2015-12-11,18,36,Ivete Sangalo,2209493,66,"axé, pagode baiano, mpb, brazilian pop"
R&B,Viva Tim Maia,0s6eeWdtRBJjhWFjXG9Bcq,2015-07-31,12,42,"Ivete Sangalo, Criolo",2209493,66,"axé, pagode baiano, mpb, brazilian pop"
R&B,Multishow Ao Vivo - Ivete Sangalo 20 Anos (Live),3BezFc7G2hTrTO9o7WX2D2,2014-05-03,18,37,Ivete Sangalo,2209493,66,"axé, pagode baiano, mpb, brazilian pop"
R&B,O Carnaval De Ivete Sangalo 2015 (Ao Vivo),0BGtZFqDInZuJJvJa8jChx,2014-01-01,18,42,Ivete Sangalo,2209493,66,"axé, pagode baiano, mpb, brazilian pop"
R&B,As Nossas Canções,04TLo3kfhsjXttswMuBGbS,2013-01-01,16,34,Ivete Sangalo,2209493,66,"axé, pagode baiano, mpb, brazilian pop"
R&B,Real Fantasia (Deluxe Edition),2iIo25Rs0y5dgp3CGg64h1,2012-03-09,15,17,Ivete Sangalo,2209493,66,"axé, pagode baiano, mpb, brazilian pop"
indie,Long Way Down (Expanded Edition),3t0Quq8X7W90hRP5OQ5S4b,2013-06-24,17,57,Tom Odell,4261664,80,
indie,Long Way Down (Deluxe),0Gf1yE895FKK4YWVRuAeg8,2013-06-24,15,77,Tom Odell,4261664,80,
indie,Long Way Down - Commentary Album,0v3kOqHczgXqcYKio67iUa,2013-04-01,10,10,Tom Odell,4261664,80,
indie,"How Big, How Blue, How Beautiful (Deluxe)",2jn2n5OkuHliOLKCqHnjXV,2015-05-29,16,61,Florence + The Machine,7176835,81,baroque pop
indie,MTV Presents Unplugged: Florence + The Machine,11JHRCPKllt4DDiaaBi3Kl,2012-01-01,11,45,Florence + The Machine,7176835,81,baroque pop
indie,Ceremonials (Original Deluxe Version),19J2iqK89BCrNG4El2FRi5,2011-01-01,24,66,Florence + The Machine,7176835,81,baroque pop
indie,Ceremonials,3JODIzr9NLL7CMojdUR70g,2011,15,61,Florence + The Machine,7176835,81,baroque pop
indie,Between Two Lungs,1iA9sq6Ldnw1HP1YXpa8jh,2010-01-01,25,50,Florence + The Machine,7176835,81,baroque pop
indie,Currents,79dL7FLiJFOO0EoehUHQBv,2015-07-17,13,82,Tame Impala,9216666,84,"neo-psychedelic, indie"
indie,Live Versions,44RrnCW7pMIEiiAR3LIAVL,2014-05-16,9,39,Tame Impala,9216666,84,"neo-psychedelic, indie"
indie,Lonerism,3C2MFZ2iHotUQOSBzdSvM7,2012-01-01,12,69,Tame Impala,9216666,84,"neo-psychedelic, indie"
indie,InnerSpeaker,1DNSmmRLfv97Yjq7MTFWng,2010-05-21,11,58,Tame Impala,9216666,84,"neo-psychedelic, indie"
indie,Battle Born (Deluxe Edition),6P6DYLagXUhE5Qq2l79Ef1,2012-09-17,15,44,The Killers,7935380,80,alternative rock
indie,BCN,49Av22K1Doe8E6AfQrdWeI,2015-01-26,28,32,Supersubmarina,335518,55,indie
indie,Viento de Cara,1H12cM0oy1TMb5snNa040x,2014-09-22,11,50,Supersubmarina,335518,55,indie
indie,Santacruz,6F0M6o2oFl8pf52SbckNWf,2012-05-22,11,47,Supersubmarina,335518,55,indie
indie,La Riviera (Directo),3Aj4ME4zTMrojPfQGfGaHP,2012,19,35,Supersubmarina,335518,55,indie
indie,Electroviral,3zZwwjSezupxGaGELEHJzm,2010-04-13,14,26,Supersubmarina,335518,55,indie
indie,Paradise Valley,712VoD72K500yLhhgqCyVe,2013-08-20,11,58,John Mayer,6191953,79,singer-songwriter
indie,Born and Raised,6S0BIiWtnqU0PtumXMpin0,2012-05-18,12,58,John Mayer,6191953,79,singer-songwriter
indie,Another One,5FiDVzxLqGtYjF5yzmMoj4,2015-08-07,8,69,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,Some Other Ones,3f62e1h3kXSfQBBatUG7vq,2015-07-08,9,47,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,Salad Days Demos,02UhY4AQiAry5S2ZpgEKIt,2014-06-17,14,45,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,Salad Days,2sij95QgjmgrhNv33achzn,2014-04-01,11,72,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,Live & Acoustic Vol. 1,6OfacVA7dz1R6n8qaa8yVh,2013-12-14,7,39,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,2 Demos,7pYV8ueufp0r0vnD1zkD0x,2013-11-15,10,46,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,2,2XgBQwGRxr4P7cHLDYiqrO,2012-10-16,11,74,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,Rock and Roll Night Club,5EuKBNjwjjhqJAQqm6avdd,2012-03-13,12,48,Mac DeMarco,7837751,83,"indie, lo-fi indie"
indie,Strange Trails,4sD1qg4jwTZR4mvR4Iflk5,2015-04-06,14,79,Lord Huron,2112598,80,
indie,Lonesome Dreams,7y8c7gPYKbSq3mofsKJ1y8,2013-01-21,13,37,Lord Huron,2112598,80,
indie,Shadows in the Night,2mVpSZrllFAWhOgCoyz8ow,2015-02-03,10,25,Bob Dylan,7313232,77,"folk rock, folk, singer-songwriter, roots rock, country rock"
indie,"Another Self Portrait (1969-1971): The Bootleg Series, Vol. 10 [Deluxe Edition]",4LWewX01YWWghyjOWbuFXr,2013-08-27,53,38,Bob Dylan,7313232,77,"folk rock, folk, singer-songwriter, roots rock, country rock"
indie,Tempest,3LnS0XKSzd2TFoagESGUw3,2012-09-10,10,32,Bob Dylan,7313232,77,"folk rock, folk, singer-songwriter, roots rock, country rock"
indie,Bestival Live 2011,4BIu0GCMComOTwBzuS6PCI,2011-12-05,32,41,The Cure,6560996,78,"new wave, post-punk, gothic rock, darkwave"
indie,Strangeland,6JWc4iAiJ9FjyK0B59ABb4,2012-05-07,18,54,Keane,3874685,77,
indie,Night Train,1fwHxlyNXdNwJ95xOv9ZYP,2010-01-01,9,37,Keane,3874685,77,
indie,La noche eterna. Los días no vividos,5fP8Ww6lVCwOaqcwSy1ae8,2012-05-18,18,42,Love of Lesbian,621796,60,indie
indie,Impronta,7cQBUtJwVAKluOLttrga9m,2013-01-01,12,52,Lori Meyers,308154,56,indie
indie,Cuando El Destino Nos Alcance,1Wi1sETJXV9JCa5KycSuBA,2010-01-01,11,45,Lori Meyers,308154,56,indie
indie,Complete Rarities 1988-2011,4jxtCChrZapP34Zu3PwDON,2014-05-16,131,35,R.E.M.,5303751,76,"jangle pop, alternative rock, rock"
indie,Collapse Into Now,2QfGdHHkWY0zBlwnMtoj9H,2011-01-01,12,44,R.E.M.,5303751,76,"jangle pop, alternative rock, rock"
indie,Ana y el Artista Temerario,5V6Lo9wzP5H2Qwkk57tKro,2015-01-05,13,31,Shinova,104830,58,indie
indie,French Exit,4Hai0uVzRbyTSaTPzxTY4e,2014-06-05,12,78,TV Girl,12094236,83,
indie,The Ties That Bind: The River Collection,5QbfBwvuHoe2fz1TCCV6dX,2015-12-04,32,34,Bruce Springsteen,7220359,79,
indie,High Hopes,6QH6ltpFEZXObrQHmgpKSN,2014-01-14,12,36,Bruce Springsteen,7220359,79,
indie,Wrecking Ball,75kN1qUWvE10QcnpE6nEsM,2012-03-06,13,44,Bruce Springsteen,7220359,79,
indie,The Promise,7oR8aZ4ECropTmxPydooZ9,2010-11-16,21,44,Bruce Springsteen,7220359,79,
indie,Quien Me Ha Visto...,4v9By8Fiaq4Jz43ifw31Cz,2015-09-11,12,35,Rozalén,895181,64,singer-songwriter
indie,Con Derecho A...,1t2OluRtbro9nSJsizuquA,2013-03-12,10,47,Rozalén,895181,64,singer-songwriter
indie,AM,78bpIziExqiI9qztvNFlQu,2013-09-09,12,88,Arctic Monkeys,31572109,88,"indie, garage rock"
indie,Suck It and See,2ym2jcqckXqWeTDoxz3Kst,2011-06-06,12,64,Arctic Monkeys,31572109,88,"indie, garage rock"
indie,Wiped Out!,18iFxjZugvKhuNNMbLjZJF,2015-10-30,11,78,The Neighbourhood,21232455,86,
indie,#000000 & #FFFFFF (No DJ Version),2mKqHATk7WVbtazVkSe9w0,2014-11-28,16,63,The Neighbourhood,21232455,86,
indie,I Love You. (Chopped Not Slopped),7aoR56Mf03N4pZBFOjx0Oh,2013-10-28,12,30,"The Neighbourhood, OG Ron C",21232455,86,
indie,I Love You. (Slowed Down),742rc3IvCNtvhEZIsjLfyu,2013-04-23,11,48,The Neighbourhood,21232455,86,
indie,I Love You. (10th Anniversary Edition),5n7S9xN6tYY8aGJU3kE0Va,2013-04-23,15,66,The Neighbourhood,21232455,86,
indie,I Love You. (Sped Up),6nDM0bDRJ1Ni1sMzx7YQ0J,2013-04-22,11,53,The Neighbourhood,21232455,86,
indie,I Love You.,4xkM0BwLM9H2IUcbYzpcBI,2013-04-22,11,80,The Neighbourhood,21232455,86,
indie,SUCKER,2fGpw56D35My0c82eNfKJF,2015-02-09,15,55,Charli xcx,6098145,86,"hyperpop, art pop"
indie,True Romance (Deluxe),63az8CIMtCPKUSJxoaIiMk,2013-04-01,25,35,Charli xcx,6098145,86,"hyperpop, art pop"
indie,True Romance,5t7Bn5XfE7yj2rqydVq0Ue,2013-04-01,13,46,Charli xcx,6098145,86,"hyperpop, art pop"
indie,Volando de Catorce (Sonetos de viva voz),5h3U63OptmDHDZ4EPQaNDd,2015-04-01,11,11,Joaquín Sabina,3364684,70,"trova, singer-songwriter, nueva trova"
indie,500 Noches para una Crisis (En Directo),2jES2ebdNVsrXtUXYEovme,2015-03-02,24,51,Joaquín Sabina,3364684,70,"trova, singer-songwriter, nueva trova"
indie,El Simbolo y el Cuate,2GknfWNukaXr5gTMRrkfL8,2014-05-19,17,29,"Joan Manuel Serrat, Joaquín Sabina",1611947,63,"trova, nueva trova, singer-songwriter"
indie,Serrat & Sabina (En El Luna Park - Argentina),1lzXpjoeiViNubwrLq5nDC,2012-11-05,14,32,"Joan Manuel Serrat, Joaquín Sabina",1611947,63,"trova, nueva trova, singer-songwriter"
indie,La Orquesta Del Titanic,108E4NOKo5WRgoDADcLkCd,2012-02-07,11,28,"Joan Manuel Serrat, Joaquín Sabina",1611947,63,"trova, nueva trova, singer-songwriter"
indie,Copacabana,4ApLmAxyvhQi7GGK5CMOgG,2015-09-18,12,54,IZAL,674958,61,indie
indie,Directo Sonorama 2014 (En Directo),2pJUQOIAoPr3X5sNuskiAU,2014-11-17,12,19,IZAL,674958,61,indie
indie,Agujeros de Gusano,2J3tzhwNm2jhGATxQmawOt,2013-10-29,13,48,IZAL,674958,61,indie
indie,Magia & Efectos Especiales,1H0Kzu6QdUAuUDMGOIe271,2012-04-12,11,56,IZAL,674958,61,indie
indie,Bailar en la cueva,1LtIOscLBDW8C8ZDDUriqi,2014-03-25,11,43,Jorge Drexler,906773,66,"trova, singer-songwriter, latin folk, nueva trova, candombe"
indie,Amar la trama,2y9mUXC1v4zM2NqDwtwy4b,2010-03-15,12,47,Jorge Drexler,906773,66,"trova, singer-songwriter, latin folk, nueva trova, candombe"
indie,The Devil Put Dinosaurs Here,0uz3QSBmc0lTYVo2svp4mB,2013-05-28,12,55,Alice In Chains,6131966,78,"grunge, post-grunge"
indie,Wilder Mind (Deluxe),42IW6zI4h5pYONN6UsYrqj,2015-05-01,16,41,Mumford & Sons,6589696,76,"folk, indie folk, folk rock"
indie,Wilder Mind,7LMz6ALQP2Jn9FdZmeeuiQ,2015-05-01,12,59,Mumford & Sons,6589696,76,"folk, indie folk, folk rock"
indie,Babel (Deluxe Version),0jcOOqw8oVjs2ngnrndbsO,2012-09-21,15,54,Mumford & Sons,6589696,76,"folk, indie folk, folk rock"
indie,Babel,64hKb8U28ebT5iDzcTrOsc,2012-09-21,12,37,Mumford & Sons,6589696,76,"folk, indie folk, folk rock"
indie,The Road To Red Rocks Live,1aNvlLGPE2VvHEvhrOGSKp,2012-01-01,11,36,Mumford & Sons,6589696,76,"folk, indie folk, folk rock"
indie,Sigh No More,0BIOzJBQIFQMvCqECIqvNh,2010-01-01,25,47,Mumford & Sons,6589696,76,"folk, indie folk, folk rock"
indie,De polvo y flores,7xKn54vuBZarFs70PFBtAu,2013-03-05,12,35,Miss Caffeina,210069,52,indie
indie,Imposibilidad del fenómeno,4jrxwE2NqPv9FmFJylPeH5,2010-06-22,11,30,Miss Caffeina,210069,52,indie
indie,The 1975 (Deluxe),74EKsgjD5GJOJpthJ59dhQ,2013-09-02,39,59,The 1975,7905106,79,
indie,Live From Gorilla,1NyNPAl23yPt6mO89nDAEe,2013-09-01,16,31,The 1975,7905106,79,
indie,The 1975,6Z1zv6Hw9bdvSoxI5uYk2h,2013-01-01,16,66,The 1975,7905106,79,
indie,Comedown Machine,4WnkQO4xD9ljQooB3VIxCV,2013-03-25,11,64,The Strokes,6395454,78,"garage rock, indie rock, alternative rock"
indie,Angles,6Jx4cGhWHewTcfKDJKguBQ,2011-03-21,10,61,The Strokes,6395454,78,"garage rock, indie rock, alternative rock"
indie,La Velocidad Del Vacío. Remixes.,2MgGeZ74kvUR6M8vH1hdUG,2014-02-03,8,14,Dorian,260791,57,indie
indie,La Velocidad Del Vacío,2BcaVBIBzoYef2NdyTtRBr,2013-03-04,10,22,Dorian,260791,57,indie
